BHK,Rent,Size,Floor,Area Type,Furnishing Status,Bathroom,Tenant Preferred_Bachelors,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Agent,Point of Contact_Contact Builder,Point of Contact_Contact Owner,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
3,15000,1450,2,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0
2,19800,1070,3,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,8500,60,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
4,130000,3133,14,0,2,5,0,0,1,1,0,0,0,0,0,1,0,0
1,8500,900,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,4500,60,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,9000,600,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,13000,750,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
2,18000,900,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,26000,1800,2,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
1,17000,470,3,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0
2,9000,720,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,8000,450,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,600,7,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1100,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,1300,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,25000,1500,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,22000,1200,4,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
4,45000,3000,3,1,1,4,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,2000,1,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,16000,800,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,35000,1000,3,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1200,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,5500,400,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3,35000,1250,4,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
1,14000,700,5,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,25000,1100,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
4,36000,2050,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,20000,1428,4,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0
3,30000,1700,3,0,2,3,0,0,1,1,0,0,0,0,0,1,0,0
2,12000,1140,2,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0
2,16000,1000,2,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0
2,13000,1160,3,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0
3,22000,3000,3,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0
1,15000,450,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
3,14000,1540,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,8000,1000,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,57000,1417,7,0,2,3,1,0,0,1,0,0,0,0,0,1,0,0
3,1200,2100,1,0,2,3,0,1,0,0,0,1,0,0,0,1,0,0
2,8000,550,4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3,15000,1600,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,17000,1200,4,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,500,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
3,25000,1300,0,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,600,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,35000,1565,1,0,2,3,0,1,0,0,0,1,0,0,0,1,0,0
1,6500,350,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,1100,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,25000,1200,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,35000,2000,1,1,2,3,0,0,1,0,0,1,0,0,0,1,0,0
3,27000,2200,3,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,18000,1400,2,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1950,5,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,8500,130,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,1300,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,35000,1675,5,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,16000,1135,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1800,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,18000,1400,1,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0
4,140000,3698,16,0,1,5,0,0,1,1,0,0,0,0,0,1,0,0
2,10000,950,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,650,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,5300,100,3,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,950,2,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
2,12000,1000,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
2,12000,900,3,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1800,7,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,1000,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,22000,1800,2,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1000,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,5400,450,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,16500,1771,2,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1150,4,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,8500,1000,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,1050,2,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0
3,15000,1500,2,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,6000,750,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,1100,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,800,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,37000,150,1,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0
1,6500,750,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,600,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1080,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1100,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9000,750,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,60000,2405,10,1,1,4,1,0,0,1,0,0,0,0,0,1,0,0
2,18000,1248,4,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,1110,2,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,50000,2300,2,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
2,17000,1000,3,0,2,2,1,0,0,0,0,1,0,0,0,1,0,0
2,9000,800,4,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
4,80000,3115,3,1,2,5,0,1,0,0,0,1,0,0,0,1,0,0
1,7500,500,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,950,5,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,1374,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,10000,1300,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0
2,17000,1150,5,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
1,6500,450,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
2,10000,927,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,22000,1500,4,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1200,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1200,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,52000,2800,16,0,2,3,0,0,1,1,0,0,0,0,0,1,0,0
1,6500,562,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,20000,1500,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,25000,1950,0,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,14000,1360,3,1,2,2,1,0,0,0,0,1,0,0,0,1,0,0
3,25000,1800,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,12500,950,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,780,3,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
1,10000,500,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,17000,1050,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,15500,600,-1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
3,65000,1800,0,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
3,60000,1800,14,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0
3,45000,1900,4,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0
2,10500,1100,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9000,200,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1400,3,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,20000,1200,2,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0
3,18000,1600,2,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1150,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,130,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
4,120000,3800,1,0,1,4,0,1,0,1,0,0,0,0,0,1,0,0
3,28000,1720,4,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
1,6000,500,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12500,1200,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
4,31000,2400,2,1,1,4,0,1,0,0,0,1,0,0,0,1,0,0
2,7000,800,3,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,22000,1300,4,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,17500,1400,4,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,650,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,103,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,7000,950,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
3,15000,1500,3,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
3,15000,1550,5,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,140,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,14000,1800,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
4,85000,2550,2,0,1,4,0,1,0,1,0,0,0,0,0,1,0,0
1,5500,500,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,800,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,800,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,1300,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,600,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1000,2,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
3,25000,1000,1,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
1,7500,500,2,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
1,200000,8000,0,1,0,10,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1100,2,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,1100,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,200,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
2,10000,1800,2,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0
2,8000,190,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
3,16000,1350,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12333,1200,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,9500,400,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2,16000,1200,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1400,4,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,14000,1300,2,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0
1,7500,400,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,13900,650,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,5500,500,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2,9000,875,4,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,4700,850,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,30000,1730,7,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,16500,1500,2,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0
3,24000,1600,4,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,900,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,925,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1500,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,22500,1600,1,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0
3,32000,1300,2,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0
2,10000,1200,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,133,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,7000,950,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0
3,12000,1200,3,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,7500,950,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1095,4,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,8000,400,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,25000,2210,4,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0
3,26000,1450,4,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0
3,15000,192,2,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
1,3000,80,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12500,1315,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,42000,1600,2,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
2,20000,1450,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,40000,1900,2,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
3,45000,2600,2,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
1,8500,450,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1000,4,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9000,100,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,1100,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,1200,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,1400,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,55000,2000,0,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0
2,10000,1070,2,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0
2,25000,1450,3,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0
2,27000,1230,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1000,0,1,1,3,1,0,0,0,0,1,0,0,0,1,0,0
2,16000,1200,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,8000,150,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,850,4,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0
2,10000,1300,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
4,150000,4761,14,1,1,5,0,0,1,1,0,0,0,0,0,1,0,0
2,16000,1250,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,6000,100,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,26000,1550,4,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
2,13000,1300,2,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,28000,1600,5,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0
2,8500,1200,0,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,12500,1200,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,25000,1970,5,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,650,4,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
2,12000,1000,4,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
3,15000,1500,1,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,6000,1250,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0
3,30000,1940,1,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0
2,18000,700,7,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,8500,700,2,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,7500,100,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,12000,300,2,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,980,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15500,800,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1250,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,1000,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0
2,15000,1000,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,17000,1800,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,2000,1,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1500,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1050,3,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,25000,1100,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,11500,1000,2,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,6500,700,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,10000,750,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,6000,450,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,14000,1000,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,34000,1500,2,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0
2,15000,1550,0,1,2,2,0,0,1,0,0,1,0,0,0,1,0,0
2,20000,1450,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,650,3,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,650,3,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,30000,1500,5,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
2,13000,900,2,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
3,45000,1645,8,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
2,8000,600,4,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,25000,1250,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1300,1,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0
2,19000,1000,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0
3,22000,1500,4,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1150,4,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,110,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,103,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,1050,4,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
2,7000,60,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1170,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,167,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,6500,500,2,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
1,10000,600,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,8000,600,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,3300,200,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,600,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,20000,900,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,800,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1000,2,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,70000,3200,11,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0
2,10000,1400,0,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
1,8500,550,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,8000,540,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,8000,400,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,1225,2,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0
3,15500,1430,1,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,30000,1200,2,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,1197,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,18000,1150,2,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0
1,12000,500,4,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,9000,1200,0,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,6000,500,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,32000,1600,3,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0
2,36000,1100,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,17000,1220,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1500,2,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0
1,9000,500,4,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,850,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,7000,1000,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,17000,100,1,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,19500,1140,0,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,25000,1100,2,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
3,14000,1400,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,16000,1350,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,180,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,1250,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1300,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,840,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,7500,1200,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,700,3,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
4,52000,2700,11,1,2,4,0,1,0,0,0,1,0,0,0,1,0,0
2,22000,1100,1,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0
2,18000,1000,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0
2,7000,1000,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,16500,1600,2,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0
3,13000,1550,1,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0
1,6000,600,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
1,6000,500,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,21000,1100,4,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0
3,10000,1000,2,0,2,2,0,0,1,0,0,1,0,0,0,1,0,0
2,12000,1000,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,30000,1800,5,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1300,3,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0
2,10000,1100,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9000,950,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,1000,2,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0
2,8000,1200,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
6,60000,2800,0,1,2,7,0,1,0,0,0,1,0,0,0,1,0,0
2,8000,550,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,8500,1000,2,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,7500,800,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,5000,600,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,30000,1800,5,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0
1,7500,500,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1000,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15500,1100,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,26000,1450,4,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0
1,8000,550,2,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,933,2,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0
3,15000,1100,1,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,1030,3,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0
3,20000,1150,2,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0
2,12500,850,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
2,18000,1000,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,21000,1400,3,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0
3,95000,2700,23,0,2,3,1,0,0,1,0,0,0,0,0,1,0,0
3,26000,1700,7,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0
3,53000,1742,25,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0
2,13000,1000,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1440,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,28000,1600,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,57000,1838,4,1,0,3,1,0,0,1,0,0,0,0,0,1,0,0
2,10000,1200,2,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0
3,21467,200,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,32000,1050,2,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0
1,7000,400,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,30000,1350,5,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0
3,40000,1960,13,1,0,3,1,0,0,1,0,0,0,0,0,1,0,0
1,9000,800,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1000,2,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0
2,18000,1100,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,25000,1480,2,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0
1,8500,700,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
